Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Number_Of_Engines,Engine_Type,Purpose_Of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Publication_Date,Total_Passengers,Fatal_Injury_Number,Uninjured_Number
20001208X07033,Accident,FTW97LA043,1996-11-15,"MANVEL, TX",United States,WOLFE AIR PARK,Non-Fatal,Substantial,N25JM,Cessna,170B,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,23-05-1997,1.0,0.0,1.0
20001208X07073,Accident,LAX97LA043,1996-11-16,"MESA, AZ",United States,MESA FALCON FIELD,Non-Fatal,Substantial,N911JB,Cessna,T210L,1.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,Landing,30-09-1997,6.0,0.0,1.0
20001208X07055,Accident,LAX97FA044,1996-11-17,"GILROY, CA",United States,,Fatal(1),Destroyed,N48737,Cessna,152,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,31-10-1997,1.0,1.0,0.0
20001208X07093,Accident,MIA97LA024,1996-11-17,"ANDERSON, SC",United States,,Non-Fatal,Substantial,N8605T,Cessna,182C,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,01-02-1997,2.0,0.0,1.0
20001208X07000,Accident,CHI97FA030,1996-11-18,"GRAND RAPIDS, MI",United States,KENT COUNTY INTERNATIONAL,Non-Fatal,,N9038U,Boeing,737-222,2.0,Turbo Jet,Unknown,0.0,1.0,2.0,84.0,VMC,Descent,15-04-1999,87.0,0.0,0.9655172413793104
20001208X07076,Accident,LAX97LA051,1996-11-19,"BISHOP, CA",United States,,Non-Fatal,,N916UA,Boeing,737-500,2.0,Turbo Fan,Unknown,0.0,1.0,0.0,112.0,VMC,Cruise,14-10-1997,113.0,0.0,0.9911504424778761
20001208X07003,Incident,CHI97IA033,1996-11-19,"CHICAGO, IL",United States,O'HARE INTL,Incident,,GOITG,Boeing,767-300ER-33A,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,140.0,VMC,Approach,04-05-1998,140.0,0.0,1.0
20001208X07119,Accident,SEA97LA030,1996-11-19,"OLYMPIA, WA",United States,OLYMPIA,Non-Fatal,Substantial,N8005Q,Cessna,421B,2.0,Reciprocating,Business,0.0,0.0,0.0,3.0,IMC,Climb,21-08-1997,3.0,0.0,1.0
20001208X07120,Accident,SEA97LA031,1996-11-20,"SALT LAKE CITY, UT",United States,SALT LAKE INTERNATIONAL,Non-Fatal,Substantial,N4713Q,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,31-03-1998,1.0,0.0,1.0
20001208X07095,Accident,MIA97LA027,1996-11-20,"OCILLA, GA",United States,,Non-Fatal,Substantial,N53319,Cessna,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,05-02-1998,1.0,0.0,1.0
20001208X07094,Accident,MIA97LA026,1996-11-20,"GULF SHORES, AL",United States,KIWI FIELD,Non-Fatal,Substantial,N2428J,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,30-05-1997,2.0,0.0,1.0
20001208X07075,Accident,LAX97LA048,1996-11-20,"MESA, AZ",United States,FALCON FIELD,Non-Fatal,Substantial,N26FR,Cessna,172P,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,25-08-1997,1.0,0.0,1.0
20001208X07102,Accident,NYC97FA019,1996-11-21,"ANDOVER, MA",United States,,Non-Fatal,Substantial,N4926G,Cessna,172N,1.0,Reciprocating,Aerial Observation,0.0,0.0,0.0,2.0,VMC,Cruise,31-10-1997,2.0,0.0,1.0
20001208X07013,Accident,CHI97LA035,1996-11-22,"CHESTERFIELD, MO",United States,,Non-Fatal,Substantial,N704DR,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Maneuvering,25-08-1997,2.0,0.0,1.0
20001208X07017,Accident,DCA97WA011,1996-11-23,"COMORSO ISLANDS, Ethiopia",Ethiopia,,Fatal(125),Destroyed,,Boeing,767,,Unknown,Unknown,125.0,44.0,2.0,4.0,VMC,,,175.0,0.7142857142857143,0.022857142857142857
20001208X07077,Accident,LAX97LA052,1996-11-23,"REDLANDS, CA",United States,REDLANDS MUNICIPAL,Non-Fatal,Substantial,N6096Q,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,25-08-1997,1.0,0.0,1.0
20001208X07004,Incident,CHI97IA034,1996-11-24,"ROMULUS, MI",United States,DETROIT METROPOLITAN,Incident,,N310NW,Airbus,A-320-211,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,147.0,IMC,Landing,31-10-1997,147.0,0.0,1.0
20001208X07098,Accident,MIA97LA030,1996-11-24,"OLIVE BRANCH, MS",United States,OLIVE BRANCH,Non-Fatal,Substantial,N739ZA,Cessna,172N,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,30-05-1997,1.0,0.0,1.0
20001208X07078,Accident,LAX97LA053,1996-11-25,"VAN NUYS, CA",United States,VAN NUYS,Non-Fatal,Substantial,N54686,Cessna,172P,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,30-09-1997,2.0,0.0,1.0
20001208X06991,Accident,ANC97LA007,1996-11-25,"ANCHORAGE, AK",United States,LAKE HOOD STRIP,Non-Fatal,Substantial,N63414,Cessna,150,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Taxi,31-03-1998,1.0,0.0,1.0
20001208X07103,Accident,NYC97FA021,1996-11-26,"DUO, WV",United States,SUMMERSVILLE AIRPORT,Fatal(2),Destroyed,N73CP,Cessna,414,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Cruise,31-03-1998,2.0,1.0,0.0
20001208X06989,Accident,ANC97FA008,1996-11-26,"BETHEL, AK",United States,BETHEL,Fatal(1),Destroyed,N4704B,Cessna,208B,1.0,Turbo Prop,Unknown,1.0,0.0,0.0,0.0,VMC,Takeoff,31-03-1998,1.0,1.0,0.0
20001208X06994,Accident,ATL97LA019,1996-11-26,"SOPERTON, GA",United States,CAULEY FIELD,Non-Fatal,Substantial,N7582M,Cessna,175,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,30-01-1998,2.0,0.0,0.5
20001208X07079,Accident,LAX97LA054,1996-11-27,"CHINO, CA",United States,CHINO,Non-Fatal,Destroyed,N5854R,Cessna,172G,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,25-08-1997,1.0,0.0,1.0
20001208X07084,Accident,LAX97LA062,1996-11-27,"FALLBROOK, CA",United States,FALLBROOK COMM. AIRPARK,Non-Fatal,Substantial,N70967,Cessna,182M,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,25-08-1997,4.0,0.0,1.0
20001208X07035,Accident,FTW97LA050,1996-11-27,"HAMMOND, LA",United States,,Non-Fatal,Substantial,N2440L,Cessna,172H,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,01-02-1997,2.0,0.0,1.0
20001208X07014,Accident,CHI97LA037,1996-11-27,"BOWBELLS, ND",United States,,Non-Fatal,Substantial,CGOCS,Cessna,150,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Cruise,23-05-1997,2.0,0.0,1.0
20001208X07080,Accident,LAX97LA055,1996-11-28,"EL CAJON, CA",United States,GILLESPIE FIELD,Non-Fatal,Substantial,N1729D,Cessna,170A,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Takeoff,30-09-1997,4.0,0.0,1.0
20001208X07061,Incident,LAX97IA056,1996-11-29,"LOS ANGELES, CA",United States,LOS ANGELES INTERNATIONAL,Incident,,N291SW,Embraer,EMB-120ER,2.0,Turbo Prop,Unknown,0.0,0.0,1.0,17.0,VMC,Approach,31-10-1997,18.0,0.0,0.9444444444444444
20001208X07051,Accident,IAD97LA026,1996-11-29,"COLUMBIA, PA",United States,MCGINNESS FIELD,Non-Fatal,Destroyed,N1892Z,Cessna,205,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Takeoff,06-11-1998,4.0,0.0,0.0
20001208X07043,Accident,IAD97FA024,1996-11-29,"FORT WASHINGTON, MD",United States,POTOMAC AIRPORT,Non-Fatal,Destroyed,N52773,Cessna,182P,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,06-11-1998,1.0,0.0,0.0
20001208X07085,Accident,LAX97LA064,1996-11-29,"BIG BEAR CITY, CA",United States,BIG BEAR CITY,Non-Fatal,Substantial,N1042G,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,30-09-1997,1.0,0.0,1.0
20001208X07082,Accident,LAX97LA058,1996-11-30,"SCOTTSDALE, AZ",United States,,Non-Fatal,Destroyed,N4788C,Cessna,T210N,1.0,Reciprocating,Personal,0.0,5.0,0.0,0.0,VMC,Climb,30-09-1997,5.0,0.0,0.0
20001208X06990,Accident,ANC97FA009,1996-11-30,"MARSHALL, AK",United States,,Fatal(2),Destroyed,N93829,Cessna,185,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Maneuvering,31-03-1998,2.0,1.0,0.0
20001208X07209,Accident,MIA97LA033,1996-12-02,"HOMERVILLE, GA",United States,,Non-Fatal,Substantial,N6532S,Cessna,150H,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Descent,23-05-1997,2.0,0.0,1.0
20001208X07140,Accident,CHI97LA036,1996-12-03,"REGAN, ND",United States,,Non-Fatal,Substantial,N30255,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,IMC,Descent,25-08-1997,2.0,0.0,1.0
20001208X07123,Accident,ANC97LA010,1996-12-04,"BETHEL, AK",United States,BETHEL,Non-Fatal,Substantial,N20024,Cessna,172M,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Takeoff,31-03-1998,3.0,0.0,1.0
20001208X07200,Accident,LAX97WA094,1996-12-07,"OBERGON, MEXICO",Mexico,,Non-Fatal,Substantial,N92243,Cessna,182N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,31-01-1997,1.0,0.0,1.0
20001208X07131,Accident,ATL97FA092,1996-12-07,"CHARLESTON, SC",United States,GEORGETOWN COUNTY,Fatal(2),Substantial,N8683T,Cessna,182,1.0,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,VMC,Maneuvering,31-03-1998,2.0,1.0,0.0
20001208X07212,Accident,MIA97LA037,1996-12-08,"KNOXVILLE, TN",United States,SKY RANCH,Non-Fatal,Substantial,N714LF,Cessna,150M,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,03-04-1997,1.0,0.0,1.0
20001208X07196,Accident,LAX97LA078,1996-12-08,"MAMMOTH LAKES, CA",United States,MAMMOTH LAKES,Non-Fatal,Substantial,N756UP,Cessna,TU206G,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Approach,31-03-1998,3.0,0.0,1.0
20001208X07132,Accident,ATL97LA022,1996-12-08,"ST. PETERSBURG, FL",United States,CLEARWATER,Non-Fatal,Substantial,N5195C,Cessna,421C,2.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,VMC,Climb,05-09-1997,3.0,0.0,0.0
20001208X07158,Accident,FTW97LA059,1996-12-10,"EL DORADO, TX",United States,ELDORADO,Non-Fatal,Substantial,N999JW,Cessna,340,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,03-04-1997,1.0,0.0,1.0
20001208X07137,Accident,ATL97WA024,1996-12-10,"BIMINI, BAHAMAS",Bahamas,,Non-Fatal,Substantial,N2411Q,Cessna,182,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,,15-12-1996,3.0,0.0,1.0
20001208X07139,Incident,CHI97IA041,1996-12-11,"TERRE HAUTE, IN",United States,,Incident,Minor,N603AU,Boeing,757-225,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,184.0,VMC,Cruise,30-09-1997,184.0,0.0,1.0
20001208X07230,Accident,NYC97LA028,1996-12-11,"MANSFIELD, MA",United States,MANSFIELD MUNICIPAL,Non-Fatal,Substantial,N68180,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,30-06-1997,1.0,0.0,1.0
20001208X07231,Accident,NYC97LA029,1996-12-14,"CHARLOTTESVILLE, VA",United States,,Non-Fatal,Substantial,N1929M,Cessna,T210M,1.0,Reciprocating,Personal,0.0,0.0,3.0,3.0,VMC,Approach,12-09-2000,6.0,0.0,0.5
20001208X07144,Accident,CHI97LA043,1996-12-14,"SAVOY, IL",United States,WILLARD AIRPORT,Non-Fatal,Substantial,N2506C,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,23-05-1997,1.0,0.0,1.0
20001208X07248,Accident,SEA97LA054,1996-12-15,"VANCOUVER, WA",United States,PEARSON FIELD,Non-Fatal,Substantial,N42694,Cessna,182M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,02-02-1998,1.0,0.0,1.0
20001208X07232,Accident,NYC97LA031,1996-12-15,"BALTIMORE, MD",United States,BALTIMORE AIRPARK,Non-Fatal,Substantial,N714YW,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,31-10-1997,2.0,0.0,1.0
20001208X07145,Accident,CHI97LA044,1996-12-15,"JEFFERSONVILLE, IN",United States,JEFFERSONVILLE,Non-Fatal,Substantial,N66211,Cessna,150,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,30-06-1997,1.0,0.0,1.0
20001208X07225,Accident,NYC97FA030,1996-12-16,"BOHEMIA, NY",United States,LONG ISLAND-MAC ARTHUR,Fatal(3),Destroyed,N425EW,Cessna,425,2.0,Turbo Prop,Business,3.0,0.0,0.0,0.0,IMC,Approach,02-02-1998,3.0,1.0,0.0
20001208X07177,Accident,IAD97LA033,1996-12-16,"CHARLESTON, WV",United States,CHARLESTON YEAGER,Non-Fatal,Destroyed,N6937X,Cessna,172B,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Cruise,31-03-1998,1.0,0.0,0.0
20001208X07164,Accident,FTW97LA065,1996-12-17,"LA PORTE, TX",United States,,Non-Fatal,Substantial,N9860V,Cessna,A188,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Cruise,03-04-1997,1.0,0.0,1.0
20001208X07163,Accident,FTW97LA064,1996-12-17,"MUSKOGEE, OK",United States,DAVIS FIELD,Non-Fatal,Substantial,N210BG,Cessna,P210N,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Cruise,29-08-1997,1.0,0.0,0.0
20001208X07246,Accident,SEA97LA038B,1996-12-18,"SPOKANE, WA",United States,,Non-Fatal,Minor,N5949E,Cessna,182R,1.0,Reciprocating,Positioning,0.0,0.0,0.0,2.0,VMC,Climb,31-03-1998,2.0,0.0,1.0
20001208X07165,Accident,FTW97LA066,1996-12-19,"KERRVILLE, TX",United States,,Non-Fatal,Substantial,N6555Y,Cessna,210N,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,03-04-1997,1.0,0.0,1.0
20001208X07233,Accident,NYC97LA032,1996-12-20,"STAMFORD, CT",United States,,Non-Fatal,Destroyed,N4829V,Cessna,172RG,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,30-09-1997,1.0,0.0,0.0
20001208X07236,Accident,NYC97LA035,1996-12-20,"LEXINGTON, KY",United States,BLUE GRASS,Non-Fatal,Substantial,N732UH,Cessna,T210M,1.0,Reciprocating,Business,0.0,0.0,1.0,4.0,VMC,Cruise,31-10-1997,5.0,0.0,0.8
20001208X07193,Accident,LAX97LA074,1996-12-21,"PHOENIX, AZ",United States,DEER VALLEY,Non-Fatal,Substantial,N96049,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,30-09-1997,1.0,0.0,1.0
20001208X07126,Accident,ANC97LA015,1996-12-22,"YAKUTAT, AK",United States,,Non-Fatal,,N775AS,Boeing,737-400,2.0,Turbo Fan,Unknown,0.0,2.0,1.0,39.0,VMC,Cruise,31-03-1998,42.0,0.0,0.9285714285714286
20001208X07169,Accident,FTW97LA071,1996-12-22,"PEYTON, CO",United States,MEADOW LAKE,Non-Fatal,Substantial,N6680X,Cessna,210A,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Maneuvering,23-05-1997,3.0,0.0,1.0
20001208X07187,Accident,LAX97FA075B,1996-12-24,"SAN DIEGO, CA",United States,MONTGOMERY FIELD,Fatal(2),Substantial,N63137,Cessna,150M,1.0,Reciprocating,Instructional,2.0,0.0,2.0,0.0,VMC,Approach,10-04-1998,4.0,0.5,0.0
20001208X07153,Accident,FTW97FA073,1996-12-25,"BRACKETTVILLE, TX",United States,,Fatal(2),Destroyed,N30891,Cessna,210L,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Cruise,30-09-1997,2.0,1.0,0.0
20001208X07195,Accident,LAX97LA077,1996-12-25,"EMIGRANT GAP, CA",United States,BLUE CANYON,Non-Fatal,Substantial,N76857,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,25-08-1997,1.0,0.0,1.0
20001208X07170,Accident,FTW97LA072,1996-12-25,"AUSTIN, TX",United States,,Non-Fatal,Substantial,N66773,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Approach,23-05-1997,2.0,0.0,0.5
20001208X07147,Accident,CHI97LA048,1996-12-27,"MENOMINEE, MI",United States,MENOMINEE-MARINETTE CNTY,Non-Fatal,Substantial,N337PL,Cessna,402A,2.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Landing,14-10-1997,1.0,0.0,0.0
20001208X07179,Accident,IAD97LA036,1996-12-27,"MANVILLE, NJ",United States,CENRAL NEW JERSEY REGION,Non-Fatal,Substantial,N738UW,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,06-11-1998,2.0,0.0,0.0
20001208X07238,Accident,NYC97LA039,1996-12-28,"CATAWBA VALLEY, VA",United States,,Non-Fatal,Substantial,N4523U,Cessna,150D,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,29-08-1997,1.0,0.0,1.0
20001208X07136,Accident,ATL97LA031,1996-12-30,"SELMA, AL",United States,CRAIG FIELD,Non-Fatal,Substantial,N7561Q,Cessna,310Q,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,25-08-1997,4.0,0.0,1.0
20001208X07127,Accident,ANC97TA016,1996-12-31,"ST MARY'S, AK",United States,ST MARY'S,Non-Fatal,Substantial,N7066,Cessna,180,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Approach,31-03-1998,2.0,0.0,1.0
20001208X07219,Accident,MIA97LA051,1996-12-31,"ATLANTA, GA",United States,FULTON COUNTY-BROWN FIELD,Non-Fatal,Substantial,N62145,Cessna,172P,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,UNK,Approach,31-10-1997,2.0,0.0,0.0
20001208X07198,Accident,LAX97LA080,1996-12-31,"FULLERTON, CA",United States,FULLERTON MUNI AIRPORT,Non-Fatal,Substantial,N9003M,Cessna,182P,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,02-02-1998,2.0,0.0,1.0
20001208X07301,Accident,IAD97FA038,1997-01-01,"BITTINGER, MD",United States,,Fatal(1),Destroyed,N8925S,Cessna,150F,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,30-10-1998,1.0,1.0,0.0
20001208X07326,Accident,MIA97LA054,1997-01-01,"DAYTONA BEACH, FL",United States,DAYTONA BEACH INT'L,Non-Fatal,Substantial,N5813G,Cessna,150K,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,30-09-1997,2.0,0.0,0.0
20001208X07354,Accident,SEA97FA041,1997-01-02,"CAMBRIDGE, ID",United States,,Fatal(5),Destroyed,N6425W,Cessna,P210N,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,UNK,Cruise,10-04-1998,5.0,1.0,0.0
20001208X07328,Accident,MIA97LA056,1997-01-02,"LAKELAND, FL",United States,LAKELAND LINDER REGIONAL,Non-Fatal,Destroyed,N441MS,Cessna,441,2.0,Turbo Prop,Unknown,0.0,0.0,2.0,0.0,VMC,Takeoff,01-08-2001,2.0,0.0,0.0
20001208X07322,Accident,MIA97FA057,1997-01-02,"EDENTON, NC",United States,NORTHEASTERN REGIONAL,Fatal(2),Destroyed,N802TH,Cessna,208B,1.0,Turbo Prop,Positioning,2.0,0.0,0.0,0.0,IMC,Approach,10-04-1998,2.0,1.0,0.0
20001208X07250,Accident,ANC97LA017,1997-01-02,"NOME, AK",United States,,Non-Fatal,Substantial,N23CB,Cessna,185F,1.0,Reciprocating,Unknown,0.0,0.0,1.0,1.0,VMC,Takeoff,21-05-1998,2.0,0.0,0.5
20001208X07258,Accident,ATL97LA032,1997-01-02,"ANDERSON, SC",United States,ANDERSON COUNTY,Non-Fatal,Substantial,N1445E,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,05-09-1997,2.0,0.0,1.0
20001208X07359,Accident,SEA97LA042,1997-01-04,"HELENA, MT",United States,HELENA REGIONAL,Non-Fatal,Substantial,N5935G,Cessna,150K,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,25-08-1997,1.0,0.0,1.0
20001208X07300,Accident,FTW97TA075,1997-01-04,"CLEBURNE, TX",United States,CLEBURNE MUNICIPAL,Non-Fatal,Substantial,N4732N,Cessna,182Q,1.0,Reciprocating,Public Aircraft,0.0,0.0,0.0,3.0,VMC,Landing,30-09-1997,3.0,0.0,1.0
20001208X07282,Accident,FTW97LA076,1997-01-04,"ALBUQUERQUE, NM",United States,DOUBLE EAGLE II,Non-Fatal,Substantial,N3799V,Cessna,140A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,25-08-1997,1.0,0.0,1.0
20001208X07313,Accident,LAX97LA083,1997-01-06,"BURBANK, CA",United States,BURBANK-GLENDALE-PASADENA,Non-Fatal,Substantial,N1870X,Cessna,182H,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Taxi,30-05-1997,1.0,0.0,1.0
20001208X07347,Accident,NYC97LA040,1997-01-07,ATLANTIC OCEAN,ATLANTIC OCEAN,,Non-Fatal,Minor,N50051,Airbus,A-300B4-605R,2.0,Turbo Fan,Unknown,0.0,1.0,5.0,259.0,VMC,Cruise,10-04-1998,265.0,0.0,0.9773584905660377
20001208X07361,Accident,SEA97LA046,1997-01-07,"CASCADE, ID",United States,,Non-Fatal,Substantial,N717CM,Cessna,TU-206,1.0,Reciprocating,Unknown,0.0,1.0,2.0,0.0,VMC,Maneuvering,25-08-1997,3.0,0.0,0.0
20001208X07277,Accident,DCA97MA017,1997-01-09,"MONROE, MI",United States,DETROIT METROPOLITAN,Fatal(29),Destroyed,N265CA,Embraer,EMB-120RT,2.0,Turbo Prop,Unknown,29.0,0.0,0.0,0.0,IMC,Approach,21-08-2001,29.0,1.0,0.0
20001208X07305,Accident,IAD97LA041,1997-01-09,"BLUE BELL, PA",United States,WINGS FIELD,Non-Fatal,Substantial,N68304,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Takeoff,21-05-1998,2.0,0.0,0.0
20001208X07251,Accident,ANC97LA018,1997-01-11,"SKWENTNA, AK",United States,CAMP CREEK,Non-Fatal,Substantial,N8591T,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,21-05-1998,2.0,0.0,1.0
20001208X07344,Accident,NYC97FA043,1997-01-12,"COLLEGEVILLE, PA",United States,PERKIOMEN VALLEY,Fatal(2),Destroyed,N10809,Cessna,150L,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Takeoff,10-04-1998,2.0,1.0,0.0
20001208X07349,Accident,NYC97LA042,1997-01-12,"MARLBORO, NJ",United States,MARLBORO,Non-Fatal,Substantial,N48693,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Landing,31-10-1997,1.0,0.0,0.0
20001208X07253,Accident,ANC97LA020,1997-01-13,"GUSTAVUS, AK",United States,,Non-Fatal,Substantial,N2400N,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,21-05-1998,1.0,0.0,1.0
20001208X07332,Accident,MIA97LA064,1997-01-16,"BOCA RATON, FL",United States,,Non-Fatal,Substantial,N69219,Cessna,152,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,Approach,25-08-1997,1.0,0.0,0.0
20001208X07306,Accident,IAD97LA042,1997-01-16,"BRIDGEPORT, CT",United States,BRIDGEPORT SIKORSKY MEM,Non-Fatal,Substantial,N1761G,Cessna,310F,2.0,Reciprocating,Positioning,0.0,0.0,0.0,2.0,VMC,Landing,30-10-1998,2.0,0.0,1.0
20001208X07269,Accident,CHI97LA054,1997-01-16,"BLOOMINGTON, IN",United States,MONROE COUNTY,Non-Fatal,Substantial,N51448,Cessna,172P,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Taxi,25-08-1997,2.0,0.0,1.0
20001208X07289,Accident,FTW97LA085,1997-01-17,"STEAMBOAT SPGS, CO",United States,,Non-Fatal,Destroyed,N739QE,Cessna,172N,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Descent,25-08-1997,3.0,0.0,1.0
20001208X07255,Accident,ANC97LA022,1997-01-17,"TUNUNAK, AK",United States,,Non-Fatal,Substantial,N9603M,Cessna,207A,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,IMC,Cruise,21-05-1998,1.0,0.0,0.0
20001208X07343,Accident,MIA97WA069,1997-01-18,"ARUBA, Aruba",Aruba,,Non-Fatal,Minor,,Boeing,737-400,,Unknown,Unknown,0.0,1.0,0.0,156.0,VMC,,22-01-1997,157.0,0.0,0.9936305732484076
20001208X07364,Accident,SEA97LA050,1997-01-19,"LOPEZ, WA",United States,,Non-Fatal,Substantial,N42376,Cessna,180J,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,IMC,Takeoff,25-08-1997,2.0,0.0,0.0
20001208X07334,Accident,MIA97LA066,1997-01-19,"FORT LAUDERDALE, FL",United States,FORT LAUDERDALE EXECUTIVE,Non-Fatal,Substantial,N136FR,Cessna,172P,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Cruise,25-08-1997,2.0,0.0,0.0
20001208X07280,Incident,FTW97IA084,1997-01-21,"OKLAHOMA CITY, OK",United States,WILL ROGERS WORLD,Incident,,N198FE,Boeing,727-100,3.0,Turbo Fan,Unknown,0.0,0.0,0.0,4.0,VMC,Climb,24-04-1998,4.0,0.0,1.0
20001208X07261,Accident,CHI97FA056,1997-01-21,"HIGHLAND, MI",United States,,Fatal(2),Destroyed,N29WW,Cessna,210N,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC,Cruise,30-10-1998,2.0,1.0,0.0
